#Frame             d1           d2           d3
    7603      56.3318     -34.0615    -114.4355
    7604      48.3607      12.5491    -104.3470
    7605      61.3872     -36.3439     -98.8521
    7606      72.6481     -49.9246    -101.2838
    7607      46.9119     -27.6587    -102.2262
    7608      56.7141     -43.0307     -91.2600
    7609      63.0292     -32.0182    -103.6459
    7610      61.7537     -38.7576    -102.1003
    7611      63.0112     -29.4811    -111.2298
    7612      37.9163     -53.0798     -93.6766
    7613      47.4776     -29.4299    -108.7171
    7614      60.0745     -34.6804    -100.3309
    7615      53.1170     -36.6523     -96.1100
    7616      54.9167     -44.1516     -89.2468
    7617      51.9099     -21.4741    -103.7345
    7618      56.2523     -94.9128     -64.1226
    7619      41.4307    -102.5100     -73.8037
    7620      65.9436    -120.7230     -50.7383
    7621      51.2450     -99.7492     -66.1987
    7622      47.8540    -106.2117     -64.6554
    7623      60.9751    -111.5603     -69.1706
    7624      52.0084    -101.1350     -65.8689
    7625      51.9194     -97.2657     -67.5260
    7626      56.1927     -93.4606     -65.8397
    7627      57.1819    -109.7223     -63.2986
    7628      46.4973     -91.2443     -68.6389
    7629      48.5674    -114.7272     -49.5688
    7630      60.0751     -81.9520     -66.3614
    7631      56.1139     -95.4997     -71.4115
    7632      52.2267    -102.5516     -56.5819
    7633      62.5652     -80.4123     -67.2055
    7634      53.8257     -94.9365     -72.6861
    7635      64.7297     -96.2218     -61.1025
    7636      52.8014     -94.1933     -70.8617
    7637      52.2427    -101.7323     -71.4366
    7638      58.9134     -82.0992     -81.4804
    7639      49.0959    -107.9661     -66.5176
    7640      57.9247     -96.1366     -76.2081
    7641      66.5101     -77.3881     -83.1689
    7642      50.7544    -108.6758     -54.4345
    7643      63.7033     -81.4484     -86.7138
    7644      50.5224    -118.4234     -49.5535
    7645      59.5062     -37.1381     -84.8860
    7646      50.0474       6.7415    -115.4120
    7647      32.8932      34.2941    -114.3857
    7648      30.1950      83.7189     -80.7664
    7649      21.1251      58.6398    -111.7822
    7650      21.8652      75.7670     -82.1352
    7651      29.5283      59.2032     -90.1444
    7652      27.6169      80.6715     -91.9747
    7653      30.0700      71.4633    -102.3015
    7654      22.5350      67.9799     -82.1719
    7655      36.1271      20.0683    -112.7211
    7656      39.1252      29.7701    -108.6463
    7657      38.6597      23.0522    -107.4367
    7658      63.3519     -44.4933     -85.6979
    7659      66.5172     -36.3375     -81.3074
    7660      57.3563     -15.3354    -112.9704
    7661      48.6929      12.6783    -100.4569
    7662      34.4694      23.0966     -97.4381
    7663      40.2183      14.8570    -100.1115
    7664      39.2697      42.8603     -99.3078
    7665      20.6241      75.4702     -84.9028
    7666      25.8567      60.0731     -97.1887
    7667      22.4951      73.1768     -92.2838
    7668      22.6784      88.9326     -79.3990
    7669      21.5626     125.4500     -58.4662
    7670      17.2888      66.6662     -99.2302
    7671      18.7805      63.4615     -96.8798
    7672      24.6087      83.6558     -91.6094
    7673      19.4952      58.7309     -88.4063
    7674       3.2363     115.3856     -75.5008
    7675      24.3806    -173.7718     -53.6806
    7676      18.3220    -178.0666     -54.7431
    7677      19.0199    -175.4259     -48.2667
    7678      38.3336    -153.2519     -57.6546
    7679      17.3376     174.6241     -52.9407
    7680      29.1672    -151.0465     -72.5223
    7681      37.8976    -169.5380     -57.8602
    7682      28.2707     175.6930     -60.2955
    7683      15.1017     133.4025     -57.5889
    7684       3.3273     131.1331     -52.1376
    7685      23.0998     138.8290     -58.5456
    7686      13.9425     123.7192     -62.7226
    7687      28.9351     133.5243     -66.5870
    7688      22.0383     139.5051     -49.8510
    7689       8.5034     123.9640     -74.4634
    7690      28.7101     125.9350     -58.0911
    7691      10.0231     132.7467     -51.1078
    7692      17.4975     154.7404     -48.2588
    7693      22.0351     150.4582     -52.2027
    7694      14.6261     128.5809     -64.7329
    7695      19.9742     148.7850     -50.0114
    7696      12.7518     103.4134     -71.4971
    7697      15.5016      70.0627     -83.8625
    7698      16.5675      97.9425     -82.2912
    7699      22.0996      81.3855     -71.1701
    7700      30.9248      61.3195     -98.2359
    7701      27.1989      62.4039     -86.9603
    7702      23.1849      59.2957     -95.0634
    7703      16.6456      65.9816     -89.8683
    7704      20.8857     126.6923     -55.1964
    7705      13.2105     132.1638     -76.2476
    7706      15.2825     122.0857     -65.8739
    7707      29.7574      59.3300    -103.0516
    7708      40.6722      33.1069    -126.5811
    7709      45.9997      14.2493    -108.6464
    7710      35.2812      13.1708    -110.2136
    7711      35.8724      16.7720    -116.8604
    7712      38.6435       2.7366    -117.1193
    7713      44.3287      22.3730    -115.4843
    7714      28.4561      54.5633     -99.7338
    7715      23.4804      82.3252     -80.4907
    7716      31.5507      97.7764     -64.9363
    7717      27.0673      63.5476     -96.2985
    7718      12.0445     127.4203     -74.1628
    7719      10.9742     138.0618     -77.1631
    7720      27.6120     120.9992     -80.2769
    7721      26.0114     132.5655     -57.7118
    7722      27.0545     118.4704     -66.4323
    7723      14.9044     129.4665     -65.2072
    7724      15.7007     129.8276     -65.2028
    7725      19.9642     116.5793     -70.2067
    7726      23.4711     136.1255     -63.5293
    7727      27.7580      57.8030     -98.0897
    7728      60.0580       4.8574    -103.9133
    7729      34.1092       7.6062    -112.8622
    7730      47.5550      21.9628    -104.5555
    7731      42.9004       6.6070    -118.7720
    7732      39.2172       1.1301    -111.8924
    7733      38.6756      10.3176    -100.8872
    7734      38.7588      17.6290    -104.7623
    7735      21.6331      82.1411     -90.8921
    7736      26.4633      82.3618     -94.9313
    7737      29.1888      80.9047     -91.3088
    7738      23.5004      80.8335     -73.2353
    7739      17.7052      71.2109    -105.9561
    7740      25.7136      60.7787     -97.6870
    7741      37.5461      75.5517     -82.1907
    7742      15.0328      85.0565     -93.6453
    7743      21.4948      71.1545     -92.9586
    7744      30.0829      64.7300     -87.4670
    7745      22.9503      76.3047     -83.4903
    7746      21.7066      65.8619    -102.8306
    7747      30.5210      80.2435     -79.6740
    7748      33.8023      55.9950     -98.8410
    7749      27.1828      84.5803     -86.4194
    7750      47.7785     -41.6149     -82.2561
    7751      60.5227     -32.8768     -89.8054
    7752      36.5769      10.6576    -102.7892
    7753      35.5557      36.4477    -110.9655
    7754      38.6378      23.6147    -112.5056
    7755      21.8809      70.6755     -86.0410
    7756      28.4569      44.7117    -116.1293
    7757      18.3167      72.4659     -90.1981
    7758      29.6284      90.1509     -87.1978
    7759      27.8405      74.5437     -86.5052
    7760      36.7933      17.7799    -117.2521
    7761      37.9643      -2.6925    -103.0608
    7762      51.9100      11.0173    -122.1401
    7763      56.6973      16.4405     -97.0222
    7764      46.3406      13.6391    -105.8985
    7765      49.2235      14.0575    -106.1004
    7766      45.9128      18.3984    -103.2551
    7767      41.6342      18.6025    -117.1514
    7768      39.9707      21.5595    -101.4484
    7769      46.5793      16.4171    -119.6765
    7770      23.0412      63.9145    -101.3355
    7771      33.0610      73.6657     -90.3539
    7772      29.4509      62.3681    -100.2003
    7773      18.9668      60.1950    -107.2384
    7774      38.5829      14.4045    -111.5380
    7775      41.6445      20.6667    -105.4841
    7776      47.6162      12.9870    -100.3095
    7777      41.9108      13.0966    -115.1640
    7778      30.0289      24.0799    -130.4427
    7779      35.3321      19.1108    -100.7631
    7780      37.5285       5.8289    -115.7998
    7781      45.2848      11.2592    -114.9269
    7782      42.5195      14.4344    -113.6798
    7783      47.6601      11.4504    -104.0919
    7784      34.8530      11.8941    -111.9628
    7785      37.2723      14.2935    -101.2233
    7786      42.7115      12.7502    -111.7914
    7787      39.6826      17.5134    -100.9142
    7788      42.9084      12.1325    -101.7376
    7789      35.8529      10.5261    -107.9421
    7790      37.0902      20.5691    -116.3521
    7791      46.0700       9.5340    -106.1493
    7792      42.7029     -39.6297     -88.0673
    7793      58.5488     -45.8111     -89.9523
    7794      51.3173     -35.1601    -100.6889
    7795      38.3689    -135.6650     -55.7520
    7796      52.7950    -100.0268     -56.6727
    7797      47.7212    -105.8812     -65.1056
    7798      44.1727    -104.7688     -70.1657
    7799      39.9479    -107.5283     -62.4579
    7800      20.6895     179.1057     -50.2108
    7801      27.7887    -170.4167     -52.8047
    7802      17.7911    -177.5698     -51.5903
    7803      19.3898    -178.0941     -57.0960
    7804      34.5314    -178.5362     -52.6445
    7805      26.9841     177.8143     -54.8434
    7806      21.7122    -176.0760     -62.2048
    7807      26.8441    -166.6598     -54.8920
    7808      26.4590    -164.8949     -74.8897
    7809      21.2859    -172.9953     -45.7342
    7810      25.4861     173.4975     -51.4117
    7811      23.3185    -170.8150     -66.6197
    7812      29.6068    -166.9958     -58.4974
    7813      27.7776    -170.7789     -56.9578
    7814      31.3266    -178.0327     -50.4548
    7815      21.3746    -170.0136     -54.3289
    7816      57.0032     -93.4343     -75.2217
    7817      42.4776    -114.1427     -68.7723
    7818      54.6848     -33.6799     -84.6183
    7819      50.9614     -44.8888     -92.0938
    7820      46.7740     -42.7551    -104.5139
    7821      48.2945    -120.7711     -51.3001
    7822      58.6601     -86.9326     -65.9370
    7823      30.9362    -166.4106     -58.9157
    7824      21.6671    -163.2320     -49.9545
    7825      25.3093     125.8048     -59.8535
    7826      10.1206     105.8969     -84.5375
    7827      15.1010     123.2717     -67.4693
    7828      16.8622     115.5898     -77.7449
    7829      20.0788     130.9526     -58.8432
    7830      42.1658    -152.1930     -47.9947
    7831      33.1439    -177.3815     -47.3865
    7832      10.4156     118.5515     -70.7407
    7833      26.7283     175.2492     -66.0133
    7834      45.4390    -155.4717     -54.1830
    7835      20.2737    -167.9836     -47.3586
    7836      22.6046    -161.5847     -51.6606
    7837      15.2645     176.8055     -62.3869
    7838      18.6146    -173.4196     -48.1076
    7839      15.4615    -169.5071     -59.9529
    7840      31.3779    -169.9243     -56.2930
    7841       4.1095     177.7779     -53.2472
    7842      29.6949    -158.6161     -61.7859
    7843      29.5309    -159.2776     -46.5283
    7844      21.0616    -168.7286     -58.8911
    7845      37.0044    -175.3179     -42.1304
    7846      10.9655     143.2004     -60.3662
    7847      18.4328     111.8175     -79.7286
    7848      21.7431     139.1899     -55.3709
    7849      10.9713     179.1900     -60.1880
    7850      25.2235    -169.6443     -69.0212
    7851      24.2075    -168.7495     -48.9392
    7852      25.4810    -178.2616     -52.4561
    7853      39.8337    -174.9892     -59.0911
    7854      24.6349     167.4915     -47.3836
    7855      38.7343    -174.5003     -39.0917
    7856      33.0991    -170.1814     -62.7193
    7857      27.7704    -170.6241     -56.5935
    7858      16.4042     176.8851     -58.4127
    7859      17.6040     177.1181     -47.7396
